web_name,transfers_out,yellow_cards,code,event_total,goals_conceded,photo,red_cards,saves,ep_this,value_form,next_fixture,team_id,goals_scored,value_season,fixtures,team_code,id,special,first_name,transfers_out_event,chance_of_playing_next_round,team_name,cost_change_event_fall,event_explain,type_name,bps,cost_change_start_fall,season_history,total_points,penalties_missed,ea_index,status,form,own_goals,bonus,current_fixture,now_cost,fixture_history,clean_sheets,assists,selected_by_percent,transfers_in,news,dreamteam_count,penalties_saved,cost_change_start,in_dreamteam,points_per_game,minutes,transfers_in_event,selected_by,element_type,ep_next,team,chance_of_playing_this_round,event_points,second_name,cost_change_event
Szczesny,233132,1,59936,0,14,59936.jpg,0,26,0.1,0.0,Newcastle (H),1,0,6.4,"{u'all': [[u'13 Dec 17:30', u'Gameweek 16', u'Newcastle (H)'], [u'21 Dec 16:00', u'Gameweek 17', u'Liverpool (A)'], [u'26 Dec 17:30', u'Gameweek 18', u'QPR (H)'], [u'28 Dec 15:00', u'Gameweek 19', u'West Ham (A)'], [u'01 Jan 15:00', u'Gameweek 20', u'Southampton (A)'], [u'11 Jan 13:30', u'Gameweek 21', u'Stoke (H)'], [u'18 Jan 16:00', u'Gameweek 22', u'Man City (A)'], [u'01 Feb 13:30', u'Gameweek 23', u'Aston Villa (H)'], [u'07 Feb 15:00', u'Gameweek 24', u'Spurs (A)'], [u'10 Feb 19:45', u'Gameweek 25', u'Leicester (H)'], [u'21 Feb 15:00', u'Gameweek 26', u'Crystal Palace (A)'], [u'28 Feb 15:00', u'Gameweek 27', u'Everton (H)'], [u'03 Mar 19:45', u'Gameweek 28', u'QPR (A)'], [u'14 Mar 15:00', u'Gameweek 29', u'West Ham (H)'], [u'21 Mar 15:00', u'Gameweek 30', u'Newcastle (A)'], [u'04 Apr 15:00', u'Gameweek 31', u'Liverpool (H)'], [u'11 Apr 15:00', u'Gameweek 32', u'Burnley (A)'], [u'18 Apr 15:00', u'Gameweek 33', u'Sunderland (H)'], [u'25 Apr 15:00', u'Gameweek 34', u'Chelsea (H)'], [u'02 May 15:00', u'Gameweek 35', u'Hull (A)'], [u'09 May 15:00', u'Gameweek 36', u'Swansea (H)'], [u'16 May 15:00', u'Gameweek 37', u'Man Utd (A)'], [u'24 May 15:00', u'Gameweek 38', u'West Brom (H)']], u'summary': [[16, u'NEW (H)', u'13 Dec 17:30'], [17, u'LIV (A)', u'21 Dec 16:00'], [18, u'QPR (H)', u'26 Dec 17:30']]}",3,1,False,Wojciech,2956,100,Arsenal,0,"[[u'Minutes played', 0, 0]]",Goalkeeper,157,2,"[[u'2008/09', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0], [u'2009/10', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0], [u'2010/11', 1350, 0, 0, 6, 19, 0, 1, 0, 1, 0, 45, 0, 0, 0, 43, 62], [u'2011/12', 3420, 0, 0, 13, 49, 0, 1, 0, 2, 0, 82, 8, 469, 0, 59, 139], [u'2012/13', 2250, 0, 0, 10, 24, 0, 1, 0, 1, 0, 71, 3, 314, 0, 53, 102], [u'2013/14', 3330, 0, 0, 16, 41, 0, 1, 0, 2, 0, 113, 4, 475, 194, 59, 157]]",34,0,107,a,0.2,0,0,Stoke (A),53,"{u'all': [[u'16 Aug 17:30', 1, u'CRY(H) 2-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 13, 7, 0, 55, 2], [u'23 Aug 17:30', 2, u'EVE(A) 2-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 9, -9306, 55, 1], [u'31 Aug 16:00', 3, u'LEI(A) 1-1', 90, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 7, 15, -20971, 55, 1], [u'13 Sep 12:45', 4, u'MCI(H) 2-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0, 12, 17, -39686, 55, 3], [u'20 Sep 15:00', 5, u'AVL(A) 3-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 14, 22, -15931, 55, 6], [u'27 Sep 17:30', 6, u'TOT(H) 1-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 10, 13, -5389, 55, 3], [u'05 Oct 14:05', 7, u'CHE(A) 0-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 3, 9, -8654, 55, 1], [u'18 Oct 15:00', 8, u'HUL(H) 2-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 7, 9, -824, 54, 1], [u'25 Oct 15:00', 9, u'SUN(A) 2-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 16, 22, -11582, 54, 7], [u'01 Nov 15:00', 10, u'BUR(H) 3-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 14, 24, 3892, 54, 6], [u'09 Nov 16:00', 11, u'SWA(A) 1-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 5, 10, -5333, 54, 2], [u'22 Nov 17:30', 12, u'MUN(H) 1-2', 58, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, -9564, 54, 1], [u'29 Nov 12:45', 13, u'WBA(A) 1-0', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28863, 54, 0], [u'03 Dec 19:45', 14, u'SOU(H) 1-0', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17297, 53, 0], [u'06 Dec 15:00', 15, u'STK(A) 2-3', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15948, 53, 0]], u'summary': [[13, u'WBA (A)', 0], [14, u'SOU (H)', 0], [15, u'STK (A)', 0]]}",3,0,6.3,44918,,0,0,-2,False,2.8,1048,198,6.3,1,0.3,1,50,0,Szczesny,0
Guzan,121520,1,41705,3,19,41705.jpg,0,48,4.0,0.9,West Brom (A),2,0,11.5,"{u'all': [[u'13 Dec 15:00', u'Gameweek 16', u'West Brom (A)'], [u'20 Dec 15:00', u'Gameweek 17', u'Man Utd (H)'], [u'26 Dec 15:00', u'Gameweek 18', u'Swansea (A)'], [u'28 Dec 15:00', u'Gameweek 19', u'Sunderland (H)'], [u'01 Jan 15:00', u'Gameweek 20', u'Crystal Palace (H)'], [u'10 Jan 15:00', u'Gameweek 21', u'Leicester (A)'], [u'17 Jan 15:00', u'Gameweek 22', u'Liverpool (H)'], [u'01 Feb 13:30', u'Gameweek 23', u'Arsenal (A)'], [u'07 Feb 15:00', u'Gameweek 24', u'Chelsea (H)'], [u'10 Feb 19:45', u'Gameweek 25', u'Hull (A)'], [u'21 Feb 15:00', u'Gameweek 26', u'Stoke (H)'], [u'28 Feb 15:00', u'Gameweek 27', u'Newcastle (A)'], [u'03 Mar 19:45', u'Gameweek 28', u'West Brom (H)'], [u'14 Mar 15:00', u'Gameweek 29', u'Sunderland (A)'], [u'21 Mar 15:00', u'Gameweek 30', u'Swansea (H)'], [u'04 Apr 15:00', u'Gameweek 31', u'Man Utd (A)'], [u'11 Apr 15:00', u'Gameweek 32', u'Spurs (A)'], [u'18 Apr 15:00', u'Gameweek 33', u'QPR (H)'], [u'25 Apr 15:00', u'Gameweek 34', u'Man City (A)'], [u'02 May 15:00', u'Gameweek 35', u'Everton (H)'], [u'09 May 15:00', u'Gameweek 36', u'West Ham (H)'], [u'16 May 15:00', u'Gameweek 37', u'Southampton (A)'], [u'24 May 15:00', u'Gameweek 38', u'Burnley (H)']], u'summary': [[16, u'WBA (A)', u'13 Dec 15:00'], [17, u'MUN (H)', u'20 Dec 15:00'], [18, u'SWA (A)', u'26 Dec 15:00']]}",7,30,False,Bradley,1802,,Aston Villa,-1,"[[u'Saves', 3, 1], [u'Minutes played', 90, 2]]",Goalkeeper,235,-2,"[[u'2008/09', 27, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 1], [u'2009/10', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0], [u'2010/11', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0], [u'2011/12', 593, 0, 0, 1, 8, 0, 0, 0, 0, 0, 21, 0, 59, 0, 44, 19], [u'2012/13', 3240, 0, 0, 5, 65, 0, 1, 0, 2, 0, 131, 3, 360, 0, 48, 106], [u'2013/14', 3420, 0, 1, 9, 61, 0, 1, 0, 1, 0, 110, 11, 339, 177, 50, 127]]",54,0,148,a,4.0,0,1,Leicester (H),47,"{u'all': [[u'16 Aug 15:00', 1, u'STK(A) 1-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 15, 22, 0, 45, 6], [u'23 Aug 12:45', 2, u'NEW(H) 0-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 10, 25, 27468, 45, 7], [u'31 Aug 13:30', 3, u'HUL(H) 2-1', 90, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 14, 11, 79899, 45, 1], [u'13 Sep 17:30', 4, u'LIV(A) 1-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 14, 22, 36501, 45, 7], [u'20 Sep 15:00', 5, u'ARS(H) 0-3', 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 3, 9, 65084, 46, 1], [u'27 Sep 15:00', 6, u'CHE(A) 0-3', 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 6, 14, 3623, 46, 2], [u'04 Oct 17:30', 7, u'MCI(H) 0-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 7, 14, -1607, 46, 2], [u'18 Oct 15:00', 8, u'EVE(A) 0-3', 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 5, 7, 883, 46, 2], [u'27 Oct 20:00', 9, u'QPR(A) 0-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 4, 11, 9475, 46, 1], [u'02 Nov 16:00', 10, u'TOT(H) 1-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 8, 15, -5605, 46, 2], [u'08 Nov 15:00', 11, u'WHU(A) 0-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 10, 26, -11704, 46, 7], [u'24 Nov 20:00', 12, u'SOU(H) 1-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 9, 11, -1011, 46, 3], [u'29 Nov 15:00', 13, u'BUR(A) 1-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 9, 13, 7964, 46, 3], [u'02 Dec 20:00', 14, u'CRY(A) 1-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 18, 27, 7931, 46, 7], [u'07 Dec 16:00', 15, u'LEI(H) 2-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 16, 8, 42774, 46, 3]], u'summary': [[13, u'BUR (A)', 3], [14, u'CRY (A)', 7], [15, u'LEI (H)', 3]]}",5,0,14.5,392299,,2,0,2,False,3.6,1350,10906,14.5,1,4.0,2,,3,Guzan,1
Heaton,43421,1,21205,2,24,21205.jpg,0,48,2.8,0.6,Southampton (H),3,0,11.3,"{u'all': [[u'13 Dec 15:00', u'Gameweek 16', u'Southampton (H)'], [u'20 Dec 15:00', u'Gameweek 17', u'Spurs (A)'], [u'26 Dec 15:00', u'Gameweek 18', u'Liverpool (H)'], [u'28 Dec 15:00', u'Gameweek 19', u'Man City (A)'], [u'01 Jan 15:00', u'Gameweek 20', u'Newcastle (A)'], [u'10 Jan 15:00', u'Gameweek 21', u'QPR (H)'], [u'17 Jan 15:00', u'Gameweek 22', u'Crystal Palace (H)'], [u'31 Jan 15:00', u'Gameweek 23', u'Sunderland (A)'], [u'07 Feb 15:00', u'Gameweek 24', u'West Brom (H)'], [u'10 Feb 19:45', u'Gameweek 25', u'Man Utd (A)'], [u'21 Feb 15:00', u'Gameweek 26', u'Chelsea (A)'], [u'28 Feb 15:00', u'Gameweek 27', u'Swansea (H)'], [u'03 Mar 20:00', u'Gameweek 28', u'Liverpool (A)'], [u'14 Mar 15:00', u'Gameweek 29', u'Man City (H)'], [u'21 Mar 15:00', u'Gameweek 30', u'Southampton (A)'], [u'04 Apr 15:00', u'Gameweek 31', u'Spurs (H)'], [u'11 Apr 15:00', u'Gameweek 32', u'Arsenal (H)'], [u'18 Apr 15:00', u'Gameweek 33', u'Everton (A)'], [u'25 Apr 15:00', u'Gameweek 34', u'Leicester (H)'], [u'02 May 15:00', u'Gameweek 35', u'West Ham (A)'], [u'09 May 15:00', u'Gameweek 36', u'Hull (A)'], [u'16 May 15:00', u'Gameweek 37', u'Stoke (H)'], [u'24 May 15:00', u'Gameweek 38', u'Aston Villa (A)']], u'summary': [[16, u'SOU (H)', u'13 Dec 15:00'], [17, u'TOT (A)', u'20 Dec 15:00'], [18, u'LIV (H)', u'26 Dec 15:00']]}",90,58,False,Tom,1468,,Burnley,0,"[[u'Saves', 3, 1], [u'Minutes played', 90, 2], [u'Goals conceded', 2, -1]]",Goalkeeper,221,0,"[[u'2006/07', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0], [u'2007/08', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0]]",51,0,129,a,2.8,0,1,QPR (A),45,"{u'all': [[u'18 Aug 20:00', 1, u'CHE(H) 1-3', 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 45, 1], [u'23 Aug 15:00', 2, u'SWA(A) 0-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 6, 8, -209, 45, 3], [u'30 Aug 12:45', 3, u'MUN(H) 0-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 7, 23, -384, 45, 6], [u'13 Sep 15:00', 4, u'CRY(A) 0-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 9, 23, 3186, 45, 7], [u'20 Sep 15:00', 5, u'SUN(H) 0-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 14, 28, 15521, 45, 8], [u'28 Sep 16:00', 6, u'WBA(A) 0-4', 90, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 4, 10, 65479, 45, 0], [u'04 Oct 15:00', 7, u'LEI(A) 2-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 11, 12, -589, 46, 2], [u'18 Oct 15:00', 8, u'WHU(H) 1-3', 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 5, 11, -1099, 46, 1], [u'26 Oct 13:30', 9, u'EVE(H) 1-3', 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 6, 13, -5051, 46, 2], [u'01 Nov 15:00', 10, u'ARS(A) 0-3', 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8, 0, 8, 16, -2719, 45, 3], [u'08 Nov 15:00', 11, u'HUL(H) 1-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 14, 22, -1212, 45, 7], [u'22 Nov 15:00', 12, u'STK(A) 2-1', 90, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 15, 9, 7587, 45, 2], [u'29 Nov 15:00', 13, u'AVL(H) 1-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 13, 16, 10369, 45, 4], [u'02 Dec 19:45', 14, u'NEW(H) 1-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 9, 10, 13588, 45, 3], [u'06 Dec 15:00', 15, u'QPR(A) 0-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 5, 12, 3365, 45, 2]], u'summary': [[13, u'AVL (H)', 4], [14, u'NEW (H)', 3], [15, u'QPR (A)', 2]]}",4,0,3.9,152237,,1,0,0,False,3.4,1350,2452,3.9,1,2.8,3,,2,Heaton,0
Cech,88072,0,11334,0,0,11334.jpg,0,0,0.0,0.0,Hull (H),4,0,1.1,"{u'all': [[u'13 Dec 15:00', u'Gameweek 16', u'Hull (H)'], [u'22 Dec 20:00', u'Gameweek 17', u'Stoke (A)'], [u'26 Dec 12:45', u'Gameweek 18', u'West Ham (H)'], [u'28 Dec 14:05', u'Gameweek 19', u'Southampton (A)'], [u'01 Jan 17:30', u'Gameweek 20', u'Spurs (A)'], [u'10 Jan 15:00', u'Gameweek 21', u'Newcastle (H)'], [u'17 Jan 15:00', u'Gameweek 22', u'Swansea (A)'], [u'31 Jan 17:30', u'Gameweek 23', u'Man City (H)'], [u'07 Feb 15:00', u'Gameweek 24', u'Aston Villa (A)'], [u'11 Feb 19:45', u'Gameweek 25', u'Everton (H)'], [u'21 Feb 15:00', u'Gameweek 26', u'Burnley (H)'], [u'28 Feb 15:00', u'Gameweek 27', u'Leicester (A)'], [u'03 Mar 19:45', u'Gameweek 28', u'West Ham (A)'], [u'14 Mar 15:00', u'Gameweek 29', u'Southampton (H)'], [u'21 Mar 15:00', u'Gameweek 30', u'Hull (A)'], [u'04 Apr 15:00', u'Gameweek 31', u'Stoke (H)'], [u'11 Apr 15:00', u'Gameweek 32', u'QPR (A)'], [u'18 Apr 15:00', u'Gameweek 33', u'Man Utd (H)'], [u'25 Apr 15:00', u'Gameweek 34', u'Arsenal (A)'], [u'02 May 15:00', u'Gameweek 35', u'Crystal Palace (H)'], [u'09 May 15:00', u'Gameweek 36', u'Liverpool (H)'], [u'16 May 15:00', u'Gameweek 37', u'West Brom (A)'], [u'24 May 15:00', u'Gameweek 38', u'Sunderland (H)']], u'summary': [[16, u'HUL (H)', u'13 Dec 15:00'], [17, u'STK (A)', u'22 Dec 20:00'], [18, u'WHU (H)', u'26 Dec 12:45']]}",8,77,False,Petr,239,100,Chelsea,1,"[[u'Minutes played', 0, 0]]",Goalkeeper,19,5,"[[u'2006/07', 1714, 0, 0, 0, 9, 0, 0, 0, 1, 0, 58, 1, 0, 0, 64, 98], [u'2007/08', 2313, 0, 0, 0, 17, 0, 0, 0, 0, 0, 60, 2, 0, 0, 65, 120], [u'2008/09', 3150, 0, 0, 0, 24, 0, 1, 0, 0, 0, 87, 7, 0, 0, 60, 171], [u'2009/10', 3020, 0, 1, 0, 26, 1, 1, 0, 0, 1, 66, 0, 0, 0, 62, 144], [u'2010/11', 3420, 0, 1, 15, 33, 0, 1, 0, 0, 0, 98, 2, 0, 0, 67, 158], [u'2011/12', 3060, 0, 0, 10, 39, 0, 0, 0, 0, 0, 94, 7, 399, 0, 68, 127], [u'2012/13', 3195, 0, 0, 14, 36, 0, 0, 0, 2, 0, 126, 2, 502, 0, 64, 144], [u'2013/14', 3060, 0, 0, 16, 24, 0, 0, 0, 0, 0, 82, 1, 417, 163, 62, 146]]",6,0,10,a,0.0,0,0,Newcastle (A),55,"{u'all': [[u'18 Aug 20:00', 1, u'BUR(A) 3-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0], [u'23 Aug 15:00', 2, u'LEI(H) 2-0', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29281, 59, 0], [u'30 Aug 17:30', 3, u'EVE(A) 6-3', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23811, 58, 0], [u'13 Sep 15:00', 4, u'SWA(H) 4-2', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13176, 57, 0], [u'21 Sep 16:00', 5, u'MCI(A) 1-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5849, 57, 0], [u'27 Sep 15:00', 6, u'AVL(H) 3-0', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3327, 57, 0], [u'05 Oct 14:05', 7, u'ARS(H) 2-0', 67, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, -2541, 56, 6], [u'18 Oct 15:00', 8, u'CRY(A) 2-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1095, 56, 0], [u'26 Oct 16:00', 9, u'MUN(A) 1-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1550, 56, 0], [u'01 Nov 15:00', 10, u'QPR(H) 2-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1227, 56, 0], [u'08 Nov 12:45', 11, u'LIV(A) 2-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -944, 56, 0], [u'22 Nov 15:00', 12, u'WBA(H) 2-0', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -918, 56, 0], [u'29 Nov 17:30', 13, u'SUN(A) 0-0', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -605, 56, 0], [u'03 Dec 19:45', 14, u'TOT(H) 3-0', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -333, 56, 0], [u'06 Dec 12:45', 15, u'NEW(A) 1-2', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -446, 56, 0]], u'summary': [[13, u'SUN (A)', 0], [14, u'TOT (H)', 0], [15, u'NEW (A)', 0]]}",1,0,1.8,2753,,0,0,-5,False,6.0,67,23,1.8,1,0.0,4,100,0,Cech,-1
Courtois,156297,1,60772,1,13,60772.jpg,0,33,5.0,0.8,Hull (H),4,0,8.8,"{u'all': [[u'13 Dec 15:00', u'Gameweek 16', u'Hull (H)'], [u'22 Dec 20:00', u'Gameweek 17', u'Stoke (A)'], [u'26 Dec 12:45', u'Gameweek 18', u'West Ham (H)'], [u'28 Dec 14:05', u'Gameweek 19', u'Southampton (A)'], [u'01 Jan 17:30', u'Gameweek 20', u'Spurs (A)'], [u'10 Jan 15:00', u'Gameweek 21', u'Newcastle (H)'], [u'17 Jan 15:00', u'Gameweek 22', u'Swansea (A)'], [u'31 Jan 17:30', u'Gameweek 23', u'Man City (H)'], [u'07 Feb 15:00', u'Gameweek 24', u'Aston Villa (A)'], [u'11 Feb 19:45', u'Gameweek 25', u'Everton (H)'], [u'21 Feb 15:00', u'Gameweek 26', u'Burnley (H)'], [u'28 Feb 15:00', u'Gameweek 27', u'Leicester (A)'], [u'03 Mar 19:45', u'Gameweek 28', u'West Ham (A)'], [u'14 Mar 15:00', u'Gameweek 29', u'Southampton (H)'], [u'21 Mar 15:00', u'Gameweek 30', u'Hull (A)'], [u'04 Apr 15:00', u'Gameweek 31', u'Stoke (H)'], [u'11 Apr 15:00', u'Gameweek 32', u'QPR (A)'], [u'18 Apr 15:00', u'Gameweek 33', u'Man Utd (H)'], [u'25 Apr 15:00', u'Gameweek 34', u'Arsenal (A)'], [u'02 May 15:00', u'Gameweek 35', u'Crystal Palace (H)'], [u'09 May 15:00', u'Gameweek 36', u'Liverpool (H)'], [u'16 May 15:00', u'Gameweek 37', u'West Brom (A)'], [u'24 May 15:00', u'Gameweek 38', u'Sunderland (H)']], u'summary': [[16, u'HUL (H)', u'13 Dec 15:00'], [17, u'STK (A)', u'22 Dec 20:00'], [18, u'WHU (H)', u'26 Dec 12:45']]}",8,78,False,Thibaut,2408,100,Chelsea,0,"[[u'Minutes played', 90, 2], [u'Goals conceded', 2, -1]]",Goalkeeper,209,0,[],53,0,182,a,5.0,0,0,Newcastle (A),60,"{u'all': [[u'18 Aug 20:00', 1, u'BUR(A) 3-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 14, 11, 0, 60, 2], [u'23 Aug 15:00', 2, u'LEI(H) 2-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 17, 24, 10359, 60, 7], [u'30 Aug 17:30', 3, u'EVE(A) 6-3', 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 16, 13, 34405, 60, 2], [u'13 Sep 15:00', 4, u'SWA(H) 4-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 13, 8, 15798, 60, 1], [u'21 Sep 16:00', 5, u'MCI(A) 1-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 9, 13, -18143, 60, 3], [u'27 Sep 15:00', 6, u'AVL(H) 3-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 13, 21, 2586, 60, 6], [u'05 Oct 14:05', 7, u'ARS(H) 2-0', 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2449, 60, 1], [u'18 Oct 15:00', 8, u'CRY(A) 2-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 16, 11, -14111, 60, 3], [u'26 Oct 16:00', 9, u'MUN(A) 1-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 12, 14, -6736, 60, 4], [u'01 Nov 15:00', 10, u'QPR(H) 2-1', 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 8, 7355, 60, 2], [u'08 Nov 12:45', 11, u'LIV(A) 2-1', 90, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 15, 7, -8980, 60, 2], [u'22 Nov 15:00', 12, u'WBA(H) 2-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 13, 21, -2604, 60, 6], [u'29 Nov 17:30', 13, u'SUN(A) 0-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 10, 23, 1001, 60, 7], [u'03 Dec 19:45', 14, u'TOT(H) 3-0', 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 15, 23, 3521, 60, 6], [u'06 Dec 12:45', 15, u'NEW(A) 1-2', 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 3, 9, 8370, 60, 1]], u'summary': [[13, u'SUN (A)', 7], [14, u'TOT (H)', 6], [15, u'NEW (A)', 1]]}",5,0,11.0,193395,,0,0,0,False,3.5,1283,4236,11.0,1,5.0,4,100,1,Courtois,0
